,tmdb_id,name,place_of_birth,deathday,gender,known_for_department,popularity,profile_img_url,birthday_dt,year,month,weekday
2842,1253391,Ji Chang-wook,"Anyang, Gyeonggi, South Korea",,2.0,Acting,18.842,https://image.tmdb.org/t/p/original/nlReEkp65LAhIVVNcxdIfSco0kn.jpg,1987-07-05,1987.0,7.0,6.0
2843,2823630,Han Se-jin,"Siheung-si, South Korea",,2.0,Acting,1.308,https://image.tmdb.org/t/p/original/alAUQ1nwXKQrfUV1hpj0hfZRuYH.jpg,1996-04-03,1996.0,4.0,2.0
2844,3031122,Kwon Hwa-woon,"Busan, South Korea",,2.0,Acting,5.998,https://image.tmdb.org/t/p/original/24wjhcf0wTcwXeynAMXL5z10BvJ.jpg,1989-07-28,1989.0,7.0,4.0
2845,1286419,Noh Joo-hyun,,,,Acting,2.739,https://image.tmdb.org/t/p/original/nHrPXrlPTbPLVbJbJhSuLjm7Doc.jpg,1946-08-19,1946.0,8.0,0.0
2846,1622787,Kim Hyo-jin,"Daegu, South Korea",,1.0,Acting,1.051,https://image.tmdb.org/t/p/original/oAEBA7ofLhHnwyAqF2PocfsXyuS.jpg,1976-01-03,1976.0,1.0,5.0
2847,1875636,Yeri,"Seoul, South Korea",,1.0,Acting,3.369,https://image.tmdb.org/t/p/original/wyqJHfkay57EIpxGQInTkTJgV2G.jpg,1999-05-05,1999.0,5.0,2.0
2848,2823631,Cheon Seung-Ho,South Korea,,2.0,Acting,2.485,https://image.tmdb.org/t/p/original/ydLvyafH57i0p80uZE6Tixm4xBq.jpg,1996-10-14,1996.0,10.0,0.0
2849,77282,Lee Seo-jin,"Seoul, South Korea",,2.0,Acting,4.024,https://image.tmdb.org/t/p/original/cbrVpWn710RqlE2IT7HdZ7ak2QV.jpg,1971-01-30,1971.0,1.0,5.0
2850,1571552,Han Sang-hyuk,"Daejeon, South Korea",,2.0,Acting,2.388,https://image.tmdb.org/t/p/original/7mIxV6MH8NceNPwMDQX4bUwbiZL.jpg,1995-07-05,1995.0,7.0,2.0
2851,2220845,Kang Ye-seo,"Incheon, South Korea",,1.0,Acting,3.518,https://image.tmdb.org/t/p/original/xajk9M35Dw13bV7IT0NZ9pYmu9Q.jpg,2005-08-22,2005.0,8.0,0.0
2852,1707624,Park Joo-Hyung,,,2.0,Acting,1.972,https://image.tmdb.org/t/p/original/2f3AglimNMJdxpxgw1RYE3YnNTe.jpg,1982-07-06,1982.0,7.0,1.0
2853,2716546,Seo Ye-hwa,South Korea,,1.0,Acting,4.969,https://image.tmdb.org/t/p/original/fjhbTnmJ01PYyGwa4dbriOSc15a.jpg,1989-03-08,1989.0,3.0,2.0
2854,1902848,Kang Yun-sung,South Korea,,2.0,Directing,0.84,https://image.tmdb.org/t/p/original/vcKbBy90sl1BOwKYpHz57lA8G0X.jpg,1971-09-06,1971.0,9.0,0.0
2855,1482876,Lee Sung-kyung,"Goyang, Gyeonggi, South Korea",,1.0,Acting,5.138,https://image.tmdb.org/t/p/original/l0gUEjmdPuM2HYpHecGCCz4s6mI.jpg,1990-08-10,1990.0,8.0,4.0
2856,1755036,Jin Seo-yeon,South Korea,,1.0,Acting,13.994,https://image.tmdb.org/t/p/original/jPIBQmLiJtsfSnubZtikJep0fcM.jpg,1983-01-18,1983.0,1.0,1.0
2857,1822824,Ute Kampowsky,,,,Acting,0.6,,,,,
2858,3209021,Jang Moon Jung,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/mZtFxjptFlZdYyNa6kSUNVjSw9V.jpg,1993-12-18,1993.0,12.0,5.0
2859,1304602,Ahn Seo-hyun,"Suwon, Gyeonggi, South Korea",,1.0,Acting,5.324,https://image.tmdb.org/t/p/original/xy9E6V8nDg5WLp8HxCRPUSdvDMe.jpg,2004-01-12,2004.0,1.0,0.0
2860,3132666,Jeong Hee-young,,,2.0,Acting,0.6,,,,,
2861,1512481,Cha Hak-yeon,"Changwon, South Gyeongsang, South Korea",,2.0,Acting,1.886,https://image.tmdb.org/t/p/original/oSHuv46jcDlAfP3yxDUHEhzhYFL.jpg,1990-06-30,1990.0,6.0,5.0
2862,1863428,Lee Sang Yi,South Korea,,2.0,Acting,4.112,https://image.tmdb.org/t/p/original/4OSOux7D8ZIbNsA7eINSwmHM9nb.jpg,1991-11-27,1991.0,11.0,2.0
2863,1914405,Moon Ji-In,,,1.0,Acting,2.43,https://image.tmdb.org/t/p/original/vbgMuiNWNcuVBdy5Uh1VsUgb781.jpg,1986-05-17,1986.0,5.0,5.0
2864,1747746,Woo Ji-hyeon,"Busan, South Korea",,2.0,Acting,0.947,https://image.tmdb.org/t/p/original/7Q5mTHP6VTHkvazJDh44TNtPk9a.jpg,1986-06-03,1986.0,6.0,1.0
2865,2988501,Seonghwa,"Jinju, South Gyeongsang, South Korea",,2.0,Acting,1.034,https://image.tmdb.org/t/p/original/qGOAF5jzKGYtELa1D0rnZjrpfqB.jpg,1998-04-03,1998.0,4.0,4.0
2866,1066219,Jang Seo-won,,,2.0,Acting,0.6,,1982-11-01,1982.0,11.0,0.0
2867,2144349,Jang Jin Young,,,,Acting,0.6,,,,,
2868,3707640,Park Hyun Joon,South Korea,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/bLWga5cvioApvAlVToO4vF3rHUE.jpg,1999-07-06,1999.0,7.0,1.0
2869,1255548,Lee Tae-ran,"Yeonggwaang, South Jeolla, South Korea",,1.0,Acting,3.884,https://image.tmdb.org/t/p/original/2C8PPVAV9E2Tz46bdwcVEs44KsS.jpg,1975-03-25,1975.0,3.0,1.0
2870,3516182,An Si-eun,,,1.0,Acting,0.6,,,,,
2871,1485087,Jung Jin,"Cheongju, South Korea",,2.0,Acting,0.98,https://image.tmdb.org/t/p/original/77cRAUxKaJhOJOVKsovGl1vMzPH.jpg,1976-08-04,1976.0,8.0,2.0
2872,2326615,Jeong Ik-han,,,2.0,Acting,0.634,https://image.tmdb.org/t/p/original/wiX9IsqQNYfBrpZWGfdGdAB4Fst.jpg,1992-04-27,1992.0,4.0,0.0
2873,3269269,Kwon Hyuk-hyun,,,2.0,Acting,0.6,,1993-01-22,1993.0,1.0,4.0
2874,2621980,Ryeoun,South Korea,,2.0,Acting,7.484,https://image.tmdb.org/t/p/original/3SzLjN82H1tuq5qZVrB4KskrTNf.jpg,1998-08-26,1998.0,8.0,2.0
2875,1913660,Lee Hwang-eui,"Naejuk Village, Gwangcheon District, Hongseong County, Southern Chungcheon Province, South Korea",,2.0,Acting,2.636,https://image.tmdb.org/t/p/original/pSaJLX77gJS8rx54LQhd314J7tr.jpg,1967-12-09,1967.0,12.0,5.0
2876,2617360,Kwon Jae-hyun,,,,Acting,0.6,,,,,
2877,3783889,Han Myung-chul,,,,Acting,0.6,,,,,
2878,1254424,Kang Byul,"Seoul, South Korea",,1.0,Acting,1.361,https://image.tmdb.org/t/p/original/vGRm35kgYGcNMV215WILWFpQq0r.jpg,1990-08-09,1990.0,8.0,3.0
2879,929574,Joo Won,"Seoul, South Korea",,2.0,Acting,5.296,https://image.tmdb.org/t/p/original/wENUuZX03IgMNjONdpSRRVF5nKn.jpg,1987-09-30,1987.0,9.0,2.0
2880,1557181,Wi Ha-jun,"Wando, South Jeolla, South Korea",,2.0,Acting,3.987,https://image.tmdb.org/t/p/original/tEZuIaMESdBw4LfNq3vshGR4VlP.jpg,1991-08-05,1991.0,8.0,0.0
2881,3723412,Choi Ki Seob,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/nRsrqXZ2d5e5yLqZuK9r0G3wS4a.jpg,1979-10-11,1979.0,10.0,3.0
2882,2274442,Lee Hwa-ryong,,,2.0,Acting,0.647,https://image.tmdb.org/t/p/original/6WTnYu7aEFijDzne3BcL7G4jzYf.jpg,1975-10-02,1975.0,10.0,3.0
2883,2228586,Na Chul,,,2.0,Acting,3.985,https://image.tmdb.org/t/p/original/dftI6GDSoAXHr3S9fDTPotoNuv.jpg,1986-12-24,1986.0,12.0,2.0
2884,3686777,Kim Jin Ho,,,2.0,Acting,0.694,https://image.tmdb.org/t/p/original/wmmTxjxuO2gPB0vTwYMZQErvUli.jpg,1962-04-04,1962.0,4.0,2.0
2885,2001938,Jo Eun-seo,,,1.0,Acting,0.6,,,,,
2886,1309296,Kim Seung-hoon,,,2.0,Acting,1.63,https://image.tmdb.org/t/p/original/oj6MLCRPbMiQyUwqRIIrvaztVJw.jpg,1976-01-03,1976.0,1.0,5.0
2887,1627789,Lee Juck," Seoul, South Korea",,2.0,Acting,1.942,https://image.tmdb.org/t/p/original/bf7PyQUBZWFsFa1PcwpTO5rpXRf.jpg,1974-02-28,1974.0,2.0,3.0
2888,1574620,Kim Sa-Kwon,,,2.0,Acting,1.898,https://image.tmdb.org/t/p/original/k5etKQgwQnfTnv8fFhd8VMyw6al.jpg,1983-01-05,1983.0,1.0,2.0
2889,2074114,Yoo Young-jae,"Seoul, South Korea",,2.0,Acting,4.984,https://image.tmdb.org/t/p/original/zGgw9Fzxw3yVA0DftsXTypUwJ2v.jpg,1994-01-24,1994.0,1.0,0.0
2890,129973,Park Choong-seon,,,2.0,Acting,2.561,https://image.tmdb.org/t/p/original/qUdSr6IvaedxFQy4FmjdJ4K8VJq.jpg,1964-01-15,1964.0,1.0,2.0
2891,1624556,Seo Ji-young,"Seoul, South Korea",,1.0,Acting,0.651,,1981-06-02,1981.0,6.0,1.0
2892,3170670,Nam Hye Ri,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/7EeWc5M9Zv46C5zq8Wlw9MwERHN.jpg,1999-03-03,1999.0,3.0,2.0
2893,3339723,Han Ye-ji,,,1.0,Acting,0.6,,2000-06-17,2000.0,6.0,5.0
2894,2055110,Kim Jung-Woon,,,2.0,Acting,0.694,,1981-12-03,1981.0,12.0,3.0
2895,1260409,Kim Byung-man,"Wanju, North Jeolla, South Korea",,2.0,Acting,1.292,https://image.tmdb.org/t/p/original/rEZ4LALVCDh6RXvd3l3SzYbzKlb.jpg,1975-07-29,1975.0,7.0,1.0
2896,2526744,Yang Kyung-won,"Seoul, South Korea",,2.0,Acting,1.418,https://image.tmdb.org/t/p/original/yWecuhTOp0b6zF2PdqmiUsrusTL.jpg,1981-04-01,1981.0,4.0,2.0
2897,1419974,Yu Ji-in,"Sacheon, South Gyeongsang, South Korea",,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/3pkE8CYYX9ivyaBPtYDQukvLumS.jpg,1956-01-27,1956.0,1.0,4.0
2898,1335793,Jun Kwang-ryul,Seoul - South Korea,,,Acting,2.334,https://image.tmdb.org/t/p/original/pxZzoak2IdR8PpDg1A83STMwlcj.jpg,1960-02-11,1960.0,2.0,3.0
2899,2449721,Jo Ki-sung,,,2.0,Acting,0.6,,1991-05-31,1991.0,5.0,4.0
2900,1622,Chang Chen,"Taipei, Taiwan",,2.0,Acting,6.551,https://image.tmdb.org/t/p/original/7GHGozSsjERpQwvVwIhd1i6Yl7Y.jpg,1976-10-14,1976.0,10.0,3.0
2901,3288635,GREEN," Seoul, South Korea",,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/j2IvAJNC2tDLvSpYeQU6cv8X6bB.jpg,1997-01-07,1997.0,1.0,1.0
2902,3259737,Kim Hyeong Won,,,,Acting,0.6,,,,,
2903,3031138,Ha Young,,,1.0,Acting,3.99,https://image.tmdb.org/t/p/original/a4BwdtRS1VjzARuqmCV2JWQUf43.jpg,1993-08-11,1993.0,8.0,2.0
2904,84783,Lee Ho-jae,,,2.0,Acting,2.16,https://image.tmdb.org/t/p/original/aadm271e8mSLxRyAeIqlrrkps4E.jpg,1941-05-02,1941.0,5.0,4.0
2905,1237977,Ben Wells,,,,Acting,0.6,,,,,
2906,2965849,Anupam Tripathi,"New Delhi, India",,2.0,Acting,5.209,https://image.tmdb.org/t/p/original/qiypxSxV93cIv7F4O2MeOpXNlsJ.jpg,1988-11-02,1988.0,11.0,2.0
2907,2982887,Song Ji-Woo,,,1.0,Acting,1.024,https://image.tmdb.org/t/p/original/ssbDFHzoYI4E0oWyZaztLg4CTmj.jpg,1997-12-15,1997.0,12.0,0.0
2908,63695,Tomoka Kurotani," Sakai, Osaka, Japan",,1.0,Acting,4.752,https://image.tmdb.org/t/p/original/uRaBDkYRAEdyphr7tWJOoBed0NL.jpg,1975-12-01,1975.0,12.0,0.0
2909,3018598,Yoon Jin-Ho,South Korea,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/thdgJHA1G7eBI9falVlyjnIX2RB.jpg,1971-07-06,1971.0,7.0,1.0
2910,1523579,Shin Hye-sun,"Seoul, South Korea",,1.0,Acting,10.326,https://image.tmdb.org/t/p/original/cuCFjBn3SpWyhIfBy9TupzvTrmp.jpg,1989-08-30,1989.0,8.0,2.0
2911,1627781,Lee Young-ja,"Seosan, South Chungcheong, South Korea",,1.0,Acting,1.96,https://image.tmdb.org/t/p/original/xjoaKATSvglNPnKNNtJav65EveR.jpg,1968-08-15,1968.0,8.0,3.0
2912,227430,Jin Se-yeon,"Seoul, South Korea",,1.0,Acting,6.546,https://image.tmdb.org/t/p/original/tKeeLzPt47OkccfvbUxNwhNYbTW.jpg,1994-02-15,1994.0,2.0,1.0
2913,1330449,Jo Jae-ryong,,,2.0,Acting,3.147,https://image.tmdb.org/t/p/original/A02aFIR4RTEDnK0OhOSUopX4ZLc.jpg,1976-04-13,1976.0,4.0,1.0
2914,3489388,Kim So-bin,South Korea,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/sh2esj2CuDhSt8l8hGOI7NcKuPO.jpg,1994-11-04,1994.0,11.0,4.0
2915,1257636,Kim Heung-soo,,,2.0,Acting,2.444,,1983-05-19,1983.0,5.0,3.0
2916,1046709,Yoo Gun,Arizona - USA,,2.0,Acting,3.444,https://image.tmdb.org/t/p/original/1xtKeVdHNJOsVVC1JJcQOZcnHK1.jpg,1983-01-21,1983.0,1.0,4.0
2917,1631370,Taemi,"Namyangju, Gyeonggi-do, South Korea",,1.0,Acting,4.008,https://image.tmdb.org/t/p/original/wNKktf83MPR92hAxzvoIYITLoXE.jpg,1990-04-23,1990.0,4.0,0.0
2918,1307134,Moon Ji-yoon,South Korea,2020-03-18,2.0,Acting,1.165,https://image.tmdb.org/t/p/original/dIrdmJoJyeToip2Brd0iFOGq61j.jpg,1984-02-18,1984.0,2.0,5.0
2919,2145271,Park Seon-ho,South Korea,,2.0,Directing,1.03,,,,,
2920,2467107,Hong Gi-jun,,,2.0,Acting,1.471,https://image.tmdb.org/t/p/original/w3jEBswQd2touROu7VFGQg9vRcY.jpg,1978-04-13,1978.0,4.0,3.0
2921,1621351,Kim Sook,"Busan, South Korea",,1.0,Acting,1.385,https://image.tmdb.org/t/p/original/tHmNA3UjQOQDSUTObCvdfJZv7IN.jpg,1975-07-06,1975.0,7.0,6.0
2922,1229530,Yoon Son-ha,"Jeonju, South Korea",,1.0,Acting,1.838,https://image.tmdb.org/t/p/original/9D9dy7pcH17HSrtv2CdGHUwlDNt.jpg,1975-10-23,1975.0,10.0,3.0
2923,1239249,Lee Sa-bi,,,,Acting,0.6,,,,,
2924,1818072,Pyo Ye-jin,,,1.0,Acting,2.736,https://image.tmdb.org/t/p/original/xkeQf0BrCF5VthdQKpaO8N0k7ET.jpg,1992-02-03,1992.0,2.0,0.0
2925,2338438,Park Joon-woo,,,,Directing,0.6,,,,,
2926,1903633,Shin Ji-soo,,,,Acting,0.84,https://image.tmdb.org/t/p/original/xxYhTL93bvhd49nm4Nvg5qGxXzv.jpg,1994-02-23,1994.0,2.0,2.0
2927,588209,Lee Hye-young,"Seoul, South Korea",,1.0,Acting,5.147,https://image.tmdb.org/t/p/original/9Xs3VVdQO7CM1ugs5dJL3cwC8TG.jpg,1962-11-25,1962.0,11.0,6.0
2928,1750380,Cho Hyun-chul,"Seoul, South Korea",,2.0,Acting,5.307,https://image.tmdb.org/t/p/original/5p14aoftNRWNbCO0JViiFDYjvcL.jpg,1986-12-24,1986.0,12.0,2.0
2929,1623679,Kim Wan-ki,,,2.0,Acting,0.6,,1979-09-19,1979.0,9.0,2.0
2930,2033111,Bae Hae-sun,South Korea,,1.0,Acting,6.294,https://image.tmdb.org/t/p/original/hqR7waJDYkOspnosemMkD2Wm4rO.jpg,1974-05-08,1974.0,5.0,2.0
2931,3030266,Eru,"New York City, New York",,2.0,Acting,1.4,https://image.tmdb.org/t/p/original/y9I5jGLBs268ZbalLMLG30uEgcu.jpg,1983-07-05,1983.0,7.0,1.0
2932,1604288,Kim Sa-hee,,,1.0,Acting,2.733,https://image.tmdb.org/t/p/original/xAnTqlBxXt6iwUzf0TNligpNt1I.jpg,1983-06-18,1983.0,6.0,5.0
2933,1599717,Kwon Hae-sung,South Korea,,2.0,Acting,2.993,https://image.tmdb.org/t/p/original/iBbBR9zpIvI6nwPgWuyH96YpT2L.jpg,1979-05-23,1979.0,5.0,2.0
2934,3247887,Im Gi-hong,,,2.0,Acting,2.744,https://image.tmdb.org/t/p/original/LUXNTfJCsY74BdXKALauITHJA4.jpg,1975-11-16,1975.0,11.0,6.0
2935,125734,Lee Ki-young,"Seoul, South Korea",,2.0,Acting,7.969,https://image.tmdb.org/t/p/original/zQlPXY8vusE72nPQwanRACveDdV.jpg,1963-08-26,1963.0,8.0,0.0
2936,1875639,Lim Na-young,"Gwanak, Seoul, South Korea",,1.0,Acting,0.989,https://image.tmdb.org/t/p/original/6GI5eCZhEDWTsE6ZssGcKN77Bqm.jpg,1995-12-18,1995.0,12.0,0.0
2937,1661283,Park Hye-jin,South Korea,,1.0,Acting,4.164,https://image.tmdb.org/t/p/original/5cM51cww0P6CVNCRt3BQrGERBfc.jpg,1958-09-21,1958.0,9.0,6.0
2938,1333419,Seo Hyun-jin,"Seoul, South Korea",,1.0,Acting,4.647,https://image.tmdb.org/t/p/original/pevSdOgAhz9a75ixFqbf420vK7J.jpg,1985-02-27,1985.0,2.0,2.0
2939,3186347,Ji Won,"Dogok-dong, Gangnam-gu, Seoul, South Korea",,1.0,Acting,0.618,https://image.tmdb.org/t/p/original/fv62aQxbkOtJYR6RhGOIe7Kd9zG.jpg,2000-09-04,2000.0,9.0,0.0
2940,1777734,Choi Nak Chun,,,,Acting,0.6,,,,,
2941,1599816,Byung Hun,"Gunsan, North Jeolla Province, South Korea",,2.0,Acting,0.997,https://image.tmdb.org/t/p/original/eXGHLTxvnBIAc1jQWOtovKfoOLJ.jpg,1993-11-23,1993.0,11.0,1.0
2942,2441975,Kim Keum-soon,,,1.0,Acting,1.391,https://image.tmdb.org/t/p/original/jzMDWmOfa87MOQe84BXBqDYa97X.jpg,1973-08-21,1973.0,8.0,1.0
2943,1953192,Kim Yae-eun,"Busan, South Korea",,1.0,Acting,2.374,https://image.tmdb.org/t/p/original/4tuXI224xIWkSOwGOGxRFdOJjMv.jpg,1989-02-16,1989.0,2.0,3.0
2944,2035487,Lee Jeong-yeol,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/rdwaepyYLglTQSF57Y6MfRY0TmR.jpg,1969-02-04,1969.0,2.0,1.0
2945,1493548,Jay Kim,Busan - South Korea,,2.0,Acting,0.6,,1983-04-08,1983.0,4.0,4.0
2946,554945,Kwon Hae-hyo,"Seoul, South Korea",,2.0,Acting,7.129,https://image.tmdb.org/t/p/original/3sCMSQVdY2mqYYq3jj4u9JWRoTt.jpg,1965-11-06,1965.0,11.0,5.0
2947,138114,Kim Bum,"Seoul, South Korea",,2.0,Acting,10.83,https://image.tmdb.org/t/p/original/y45fczoIWymQSeMCqdBiMEEmM3A.jpg,1989-07-07,1989.0,7.0,4.0
2948,3251880,Jang Do-yoon,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/pUXAElxdb6BmYm5fN73dfzIMh6l.jpg,1995-08-06,1995.0,8.0,6.0
2949,1122779,Kim Myung-soo,,,2.0,Acting,3.823,https://image.tmdb.org/t/p/original/pEAUSMEr5sxC5bHpu6UJnNs6t4W.jpg,1966-08-27,1966.0,8.0,5.0
2950,2120766,Song Won-seok,,,2.0,Acting,3.322,https://image.tmdb.org/t/p/original/cNj0aYJXm937PVH5mn0B0rOrXbv.jpg,1988-11-16,1988.0,11.0,2.0
2951,1916075,Lee Kyoo-hyung,"Dongducheon, Gyeonggi, South Korea",,2.0,Acting,5.233,https://image.tmdb.org/t/p/original/8F7s9MNKfks21VMTsW8iTc9VK09.jpg,1983-11-29,1983.0,11.0,1.0
2952,3015570,Lee Kyung-sung,,,,Acting,0.6,,,,,
2953,1623387,Choi Jae-won,"Suncheon, Jeollanam-do, South Korea",,2.0,Acting,1.62,,1969-12-15,1969.0,12.0,0.0
2954,2252329,Heo Ga-yoon,"Seoul, South Korea",,1.0,Acting,1.148,https://image.tmdb.org/t/p/original/ieXQXzHPQu8sDlEaBWBQBoodowH.jpg,1990-05-18,1990.0,5.0,4.0
2955,116175,Shin Min-a,"Seongnam, Gyeonggi, South Korea",,1.0,Acting,8.476,https://image.tmdb.org/t/p/original/dJZptk1sBKQLlaBAAw26oNII99c.jpg,1984-04-05,1984.0,4.0,3.0
2956,1535194,Ahn Yeo-jin,,2018-05-01,,Acting,0.611,https://image.tmdb.org/t/p/original/8RXWOx3ZODokvG2nae2WmmrmBUU.jpg,1966-12-23,1966.0,12.0,4.0
2957,1466233,Chae Soo-bin,"Seoul, South Korea",,1.0,Acting,17.15,https://image.tmdb.org/t/p/original/bf38XUHvsgz1IVwtHX6N8HLDMa.jpg,1994-07-10,1994.0,7.0,6.0
2958,2935448,Jo Yeon-hee,South Korea,,1.0,Acting,3.98,https://image.tmdb.org/t/p/original/xIi4sGFkAyjI1vvIwdJh4ylnJtX.jpg,,,,
2959,1162596,Jin Yong-uk,"Seoul, South Korea",,2.0,Acting,0.956,https://image.tmdb.org/t/p/original/23hUazk6qPiIXwjXm8CUYj9J7Mb.jpg,1975-05-30,1975.0,5.0,4.0
2960,1253443,So E Hyun,"Jeonju, North Jeolla, South Korea",,1.0,Acting,1.112,https://image.tmdb.org/t/p/original/f4bSk1IXH4ywyNKrXGBV74Os0Ez.jpg,1984-08-28,1984.0,8.0,1.0
2961,1805791,Jung Sung-woon,,,,Acting,0.84,https://image.tmdb.org/t/p/original/exD0yEFjaIw6URg90lwPUbWv7fm.jpg,,,,
2962,1793045,Park Sung-yeon,Corea del Sud,,1.0,Acting,4.894,https://image.tmdb.org/t/p/original/30aZicvfKu8ey6YCFrThpD2lsLR.jpg,1975-06-24,1975.0,6.0,1.0
2963,3285946,Yang Han-yeol,"Icheon, Gyeonggi, South Korea",,2.0,Acting,0.84,https://image.tmdb.org/t/p/original/g8JQRTQSIt0wkZuK6Pxiu7UwDRp.jpg,2003-08-17,2003.0,8.0,6.0
2964,138531,Kim Su-ro,"Anseong, Gyeonggi, South Korea",,2.0,Acting,2.699,https://image.tmdb.org/t/p/original/fWyRbAX57XJsvQ7dRRzco6XquEN.jpg,1970-05-07,1970.0,5.0,3.0
2965,2386025,Kang Yo-hwan,,,,Acting,0.6,,,,,
2966,1243895,Lee Hyo-choon,"Gwangju, South Korea",,1.0,Acting,1.034,,1950-02-16,1950.0,2.0,3.0
2967,1318869,Sohn Su-hyun,"Incheon, South Korea",,1.0,Acting,1.913,https://image.tmdb.org/t/p/original/hgihMhudc2HURhtLbTXBXIlBLoe.jpg,1988-02-29,1988.0,2.0,0.0
2968,2074587,Lomon,Uzbekistan,,2.0,Acting,9.82,https://image.tmdb.org/t/p/original/qeEDlS7a2rx9OZoCz1u4mcLO5uF.jpg,1999-11-11,1999.0,11.0,3.0
2969,1330424,Kim Hyun,,,1.0,Acting,0.98,https://image.tmdb.org/t/p/original/2qwTcHubAIB7MKoshDqUS0Ifcnb.jpg,1971-03-27,1971.0,3.0,5.0
2970,1894203,Yang Byeong-yeol,,,2.0,Acting,2.468,https://image.tmdb.org/t/p/original/mEklpnVuA637Q2tV84ljRGiiKKu.jpg,1993-11-23,1993.0,11.0,1.0
2971,2068714,Park Chan-hwan,"Jinhae, South Gyeongsang, South Korea",,2.0,Acting,2.677,https://image.tmdb.org/t/p/original/bgT0iKZRHh4A4a8Y51IIRlfgepo.jpg,1957-08-13,1957.0,8.0,1.0
2972,1123505,Kim Jung-nan,"Seoul, South Korea",,1.0,Acting,7.022,https://image.tmdb.org/t/p/original/3YzhO1vEURcvmlygJtrPrwNJYjZ.jpg,1971-07-16,1971.0,7.0,4.0
2973,1100787,Choi Song-hyun,Seoul - South Korea,,1.0,Acting,1.62,https://image.tmdb.org/t/p/original/2dVmA0GlSNQFMzl7avBnPDg2ruq.jpg,1982-04-11,1982.0,4.0,6.0
2974,2680554,Choi Ji-su,,,1.0,Acting,1.22,https://image.tmdb.org/t/p/original/sXoffvP04nvOX4Vu95LGfHxJAPF.jpg,1997-08-25,1997.0,8.0,0.0
2975,1209179,Han Hye-suk,"Busan, South Korea",,1.0,Acting,0.6,,1951-08-20,1951.0,8.0,0.0
2976,1256249,Park Min-woo,"Daejeon, South Korea",,,Acting,2.072,https://image.tmdb.org/t/p/original/A5uki3BuNXiBfXAqItTmpg8frlt.jpg,1988-03-22,1988.0,3.0,1.0
2977,2339974,Lee Na-eun,"Daejeon, South Korea",,1.0,Acting,5.197,https://image.tmdb.org/t/p/original/we875MZKOUpG02XxHtC8yiXvoeB.jpg,1999-05-05,1999.0,5.0,2.0
2978,2580380,Lee Eui-jung,"Seoul, South Korea",,1.0,Acting,0.606,,1975-12-08,1975.0,12.0,0.0
2979,1261197,Min-seo,South Korea,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/ijOCHhD3lb7OrDEvrxI2kI7kvR8.jpg,1996-04-09,1996.0,4.0,1.0
2980,1330446,Lee Yi-kyung,"Chungju, North Chungcheong, South Korea",,2.0,Acting,8.383,https://image.tmdb.org/t/p/original/sBlRj4X080M41DefQWY6tuV4Q10.jpg,1989-01-08,1989.0,1.0,6.0
2981,2141532,Kim Ju-a,"Seoul, South Korea",,1.0,Acting,2.597,https://image.tmdb.org/t/p/original/gpxZVSjZuMHPqorIc0Go2iLCcg2.jpg,2004-01-04,2004.0,1.0,6.0
2982,2144182,Jang Ji Sun,,,,Acting,0.6,,,,,
2983,3253279,Z.flat,,,2.0,Acting,0.6,,2001-08-03,2001.0,8.0,4.0
2984,2125943,Go Geon-han,,,2.0,Acting,5.968,https://image.tmdb.org/t/p/original/x9wPSUH71He1brPS4dsrcfN9flo.jpg,1988-12-20,1988.0,12.0,1.0
2985,1676281,Kim Sang-ho,,,2.0,Directing,0.988,,1971-09-27,1971.0,9.0,0.0
2986,1287905,Han Eun-seon,,,1.0,Acting,1.62,,1983-02-12,1983.0,2.0,5.0
2987,2766987,Yang Dae-hyeok,,,2.0,Acting,1.4,https://image.tmdb.org/t/p/original/nUhVutMV5Kwu9jv0ub5HbMpDHGW.jpg,1987-04-16,1987.0,4.0,3.0
2988,1638474,Kang Rae-yeon,"Seoul, South Korea",,1.0,Acting,2.993,https://image.tmdb.org/t/p/original/fcZmQcqqWAz6r8cMUVz2oLgArh6.jpg,1981-03-19,1981.0,3.0,3.0
2989,992633,Yoo Ji-hyeon,,,1.0,Acting,0.989,,1987-03-01,1987.0,3.0,6.0
2990,3103340,Jung Ji-ho,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/bKps4QGliHAYD7MYbOkkBaxTozQ.jpg,1980-09-07,1980.0,9.0,6.0
2991,1467287,Ryohei Otani,"Kobe, Hyogo Prefecture, Japan",,2.0,Acting,3.749,https://image.tmdb.org/t/p/original/1kYcL6ewwJRpaClCwDJuTSWjJzk.jpg,1980-10-01,1980.0,10.0,2.0
2992,1257610,Lee Sang-yoon,,,2.0,Acting,4.12,https://image.tmdb.org/t/p/original/kxLb9xvL94Q4Z6ELYU8OLjVzZCZ.jpg,1981-08-15,1981.0,8.0,5.0
