,tmdb_id,name,cast_ids,genres_ids,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,networks_ids,airing_date_dt,year,month,weekday
162,66329,Doctors,"1222330, 1156197, 1473879, 1482876, 1256347, 64455, 587674, 132148, 1384687, 496937, 1257669, 1293642, 20264, 1818072, 1914405, 2068707, 2139723, 2477044",18,1.0,20.0,60.0,"A recalcitrant, delinquent teen girl meets a compassionate teacher, who inspires her to alter her path and become a street-savvy neurosurgeon.",20.733,8.308,265.0,,156,2016-06-20,2016.0,6.0,0.0
163,89959,Strangers From Hell,"1296713, 1238592, 1419852, 1572354, 2334143, 1875711, 1615319, 2133923, 2803827, 1974983, 1586567","9648, 18",1.0,10.0,60.0,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.,20.702,8.213,47.0,,627,2019-08-31,2019.0,8.0,5.0
164,65420,The Promise,"592257, 1251582, 1568455, 1251348, 42795, 125573, 552069, 1576061","80, 18, 10751, 9648, 10766",1.0,102.0,35.0,"Na-Yeon is a bright woman. She supports her boyfriend Tae-Joon, who is from a poor background, and has even given up entering a university. But Tae-Joon dumps her for his success and goes with Se-Jin, who is a granddaughter of Baekdoo Company president. Do-Hee is Na-Yeon’s twin sister. She is arrogant and tough. Do-Hee works as a reporter at a weekly magazine. After Na-Yeon’s death, Do-Hee decides to take revenge. She takes on the identity of her sister Na-Yeon. Do-Hee then meets Hwi-Kyung, who is successor of Baekdoo Company.",21.989,3.9,13.0,,342,2016-02-01,2016.0,2.0,0.0
165,61324,"Su Baek-hyang, the King's Daughter","1333419, 115291, 543672, 1226340, 1348788, 1238981, 1239677, 1108037, 1557976, 1487437, 1633135",18,1.0,108.0,30.0,"This is the story of Su Baek-hyang, born as the elder daughter of King Mu-ryeong but unable to retain her title of princess due to her ambitious younger sister, Sol-hui. Humble and hard-working, she was taught never to want or to desire beyond what she has, but the fate given to her is one that will affect not only her life and her family's lives, but the entire nation as she struggles to find her place in life and fight for love.",14.444,7.5,4.0,,97,2013-09-30,2013.0,9.0,0.0
166,130808,The Second Husband,"1623728, 2207537, 1798499, 1531151","80, 18",1.0,151.0,40.0,"When Bong Seon-hwa unjustly loses her family due to a tragedy born out of an unstoppable desire, she pledges revenge in the mixed fate and love.",20.333,6.7,3.0,,97,2021-08-09,2021.0,8.0,0.0
167,152512,Love All Play,"2633250, 2934419, 1988598, 3221238, 2679649, 1203792, 1614018, 2204527, 2982886, 1179570, 2931936, 1924143, 1998163, 1674542, 1572347, 2486688, 1414545",18,1.0,16.0,63.0,"The hottest sports romance between Park Tae-yang, a passionate professional badminton player, and Park Tae-joon, who treats playing badminton as a job!",20.325,7.6,17.0,,342,2022-04-20,2022.0,4.0,2.0
168,37722,Dream High,"1108066, 1295457, 1347519, 1251467, 1347516, 1347522, 1347525, 1489748, 1347529, 1473841, 1552969, 63446",18,2.0,32.0,67.0,Six dedicated students at Kirin Art High School work to achieve their dreams of becoming stars in the Korean music industry.,20.033,7.402,41.0,,342,2011-01-03,2011.0,1.0,0.0
169,80965,Witch's Love,"1342876, 1351407, 1554860, 141153, 1190229, 572173","10765, 35, 9648, 18",1.0,12.0,60.0,"In plain sight in bustling Seoul, three generations of witches have been living below the radar of everyone around them. Kang Cho Hong  operates a restaurant with her fellow witches, Maeng Ye Soon and Jo Aeng Doo. They try to keep a low profile, but Cho Hong’s youthful good looks attracts the attention of a neighborhood guy, Hwang Jae Wook, who is constantly trying to get close to her. Cho Hong and her fellow witches’ quiet lives become complicated when their building landlord, Ma Sung Tae, shows up one day. Sung Tae wants to face a traumatic incident that happened to him in that building when he was a little boy. With Sung Tae nosing around their business on a regular basis, can Cho Hong keep her true identity a secret from him?",19.88,7.833,6.0,,929,2018-07-25,2018.0,7.0,2.0
170,113710,Lovestruck in the City,"1253391, 582130, 1256347, 2082223, 2239782, 1617157",18,1.0,17.0,30.0,"Heart stolen by a free-spirited woman after a beachside romance, a passionate architect sets out to reunite with her on the streets of Seoul.",19.639,7.736,106.0,,2748,2020-12-22,2020.0,12.0,1.0
171,76662,My Mister,"115290, 1252318, 936000, 1872629, 1299516, 1241056, 2463266, 1511024, 1655398, 2139736, 4259, 96632, 20264, 1171951, 1591370, 1699540, 1799123, 1292971, 1349163, 3682107",18,1.0,16.0,90.0,"In a world that is less than kind, a young woman and a middle-aged man develop a sense of kinship as they find warmth and comfort in one another.",19.497,8.3,73.0,,,2018-03-21,2018.0,3.0,2.0
172,209408,Bad Prosecutor,"1470219, 2752543, 1953453, 123820, 1348599, 2067069, 1060560, 63441, 25003, 2485848, 2441975, 1669141, 3623817","10759, 18",1.0,12.0,61.0,The delinquent prosecutor destroys everything corrupted with wealth and power. His face-off with evil begins.,19.333,6.8,8.0,,342,2022-10-05,2022.0,10.0,2.0
173,87553,Her Private Life,"1234603, 1223134, 1591491, 1295461, 2142252, 1348579, 1352930, 1856378, 1772062, 587632, 96663, 123339, 1200384, 2275300, 2716546, 1627813","35, 18",1.0,16.0,60.0,"An art curator's life unravels, as she tries to keep her pastime as a die-hard K-pop fan secret from her gallery's new director.",19.304,7.774,42.0,,,2019-04-10,2019.0,4.0,2.0
174,197072,Good Job,"1234600, 1256488, 2370779, 1918349, 566372, 2182768",18,1.0,12.0,60.0,"On Seon-woo is the head of the biggest company in Korea. He also secretly runs a private detective agency. On the other hand, Don Se Ra is a person with extraordinary vision and uses this ability to help people...",18.621,7.3,3.0,,5841,2022-08-24,2022.0,8.0,2.0
175,63927,Six Flying Dragons,"572225, 97024, 126348, 1337780, 1473879, 87090, 1029185, 587676, 1418840, 566372, 1593672, 1229530, 1510022, 571173, 1057068, 1347175, 509648, 1989290, 994248, 1140792, 1353857, 572182, 20264, 1593676, 553703, 1334566, 118667, 96467, 1690348, 1418582, 2121601, 1471616, 1251348, 3031122, 1257619, 1140210, 2039484, 1510020, 1493898, 145382, 2087332, 1624590, 1765534, 3686697",18,1.0,50.0,60.0,"The ambitious success stories of 6 people surrounding Prince Lee Bang Won, and the ideological and political conflict between Prince Lee Bang Won and Jung Do Jeon, the man instrumental in helping King Taejo establish the fledgling Joseon nation.",19.131,8.2,17.0,,156,2015-10-05,2015.0,10.0,0.0
176,122978,So I Married an Anti-Fan,"1496147, 1326874, 1257657, 2154372, 1565088, 2265617, 3087309, 1256360, 1790735, 1633135","35, 18",1.0,16.0,60.0,The romance between top star Hoo Joon and his anti-fan reporter Lee Geun-young who end up living together.,19.125,8.146,24.0,,"1330, 1390",2021-04-30,2021.0,4.0,4.0
177,136732,Sh**ting Stars,"1482876, 2260418, 1571617, 1254557, 1649634, 1525617, 2208473, 2595111, 2496608, 935996, 3481219, 1846191","35, 18",1.0,16.0,60.0,"Sh**ting Stars is about people in the entertainment industry who take care of everything of top stars. They bleed, sweat, and shed tears to make their celebrities shine. A romance appears between the perfect and flawless top star and the head of the promotion team, who is at the forefront of the star management. This is about the sparkling stories of the two main characters and others surrounding them.",19.106,8.362,29.0,,,2022-04-22,2022.0,4.0,4.0
178,62915,Hometown Over the Hill,"1249206, 1419527, 231480","18, 10751, 10765",2.0,336.0,60.0,"By depicting the dreams of people living in farming villages, this drama also reveals problems that today’s residents of rural areas face, such as a growing number of biracial children from international marriages and the cutthroat competition to survive.",26.55,,,,829,2007-10-24,2007.0,10.0,2.0
179,205454,Seasons of Blossom,"1723485, 2082223, 2933047, 2359299, 3447551, 3706774, 1875670","18, 35",1.0,16.0,22.0,"A story of love and friendship between five high school students from Seoyeon High School.

Lee Ha-Min (Seo Ji-Hoon) appears like a bright person, but there is also darkness within his mind. Han So-Mang ( So Ju-Yeon) is a warm-hearted person, but she is also quite timid. Lee Jae-Min (Kim Min-Kyu) is a popular student with a painful past. He is kind to everyone around him. Yoon Bo-Mi (Kang Hye-Won) is a sweet, model student. Choi Jin-Young (Yoon Hyun-Soo) loves playing games. He can seem unfriendly and has a delicate personality.",18.806,9.3,3.0,,3357,2022-09-21,2022.0,9.0,2.0
180,77706,Noble Woman,"1805791, 548070, 571167, 1267859, 1257660, 127708, 1047275, 1232910, 1101372, 1955222, 1348599",18,1.0,114.0,45.0,A drama about the friendship of two girls from incredibly different background; one the daughter of a maid and the other the daughter of a wealthy family.,20.844,8.0,1.0,,885,2014-01-13,2014.0,1.0,0.0
181,64770,Potato Star 2013QR3,"1286419, 558135, 1539733, 1353829, 1238647, 1414696, 1519279, 1257601, 1207629, 1100787, 566367, 1552872, 224673, 2519070","35, 18, 10751, 10749, 10765",1.0,120.0,35.0,"A mysterious asteroid crash-lands on Earth in 2013 and causes all sorts of weird things to start happening, specifically to the Noh family and their neighbors.",26.034,10.0,1.0,,,2013-09-23,2013.0,9.0,0.0
182,82237,The Beauty Inside,"1333419, 1299351, 123807, 1351550, 1350149, 1914405, 1267859, 1296101, 1238647, 118667, 1455231, 1043191, 1299283, 96634, 573788","18, 35, 10751",1.0,16.0,60.0,"The love story between a top actress and an airline director who each suffers an unusual phenomenon. He suffers from prosopagnosia, while every month she transforms into someone else for a week.",18.372,8.214,42.0,,885,2018-10-01,2018.0,10.0,0.0
183,62244,Angry Mom,"70688, 1253552, 140335, 1299473, 1190229, 1169313, 20264, 1454801, 1454802, 1454804, 1454805, 1454806, 1454807, 552067, 1229707, 553237, 1384687, 1234180","35, 18, 10751",1.0,16.0,60.0,"When Jo Gang-Ja attended high school, she was notorious for fighting. She gave birth to her daughter A-Ran in her late teens and became more responsible. Her daughter A-Ran is now a high school student, but A-Ran is bullied at school. Jo Gang-Ja decides to go back to high school to protect her daughter. Jo Gang-Ja becomes a high school student again.",16.563,7.6,87.0,,97,2015-03-18,2015.0,3.0,2.0
184,155222,Today's Webtoon,"1834241, 2176669, 1252369, 150697, 3206679, 1222431, 1628186, 1872629, 561199, 2992836, 3367106, 2774992, 3129872, 3694754, 1574048, 2123084, 2156750, 1638474, 3350076, 2152558, 3132669, 3138793, 2909779","35, 18",1.0,16.0,69.0,"The story is about a woman who struggles together with her coworkers to mature into a true webtoon editor after joining the webtoon editorial department. On Ma Eum, who enters the webtoon editorial department after beating all odds. She has a large appetite, a great sense of smell, and cauliflower ears typical of a fighter as a former standing member for the judo national team. On Ma Eum had to quit her athletic career when an unfortunate accident during a match tore her ankle ligament, but she begins to dream anew when she coincidentally delivers food to the webtoon editorial department.",17.951,8.143,7.0,,156,2022-07-29,2022.0,7.0,4.0
185,20960,East of Eden,"83020, 1244801, 1244834, 1235045, 127710, 126880, 1464875, 16288, 1253448, 1257633, 138114, 1254974, 939137, 994248, 1772732, 1527159, 42795, 1252370, 126351, 93997, 1237913, 1336527, 2128181","10759, 18",1.0,56.0,65.0,"The fate of two brothers diverge after the murder of their coal miner father, with one joining the mob and the other becoming a successful lawyer.",25.088,6.7,3.0,,97,2008-08-26,2008.0,8.0,1.0
186,31505,Iris,"69080, 139502, 1257963, 77281, 132148, 145360, 63438, 1235045, 1252019, 1251296, 138508, 1246906, 552069, 1093223","18, 10759",2.0,40.0,60.0,"Two friends, members of the South Korean military, are recruited by a secret black ops agency.",17.917,7.648,27.0,,342,2009-10-14,2009.0,10.0,2.0
187,135840,Our Blues,"25002, 116175, 1248450, 1572354, 1010877, 1257671, 121149, 126478, 936000, 1078674, 2663920, 2377695, 3218480, 2126363, 1254426, 224673",18,1.0,20.0,66.0,Romance is sweet and bitter — and life riddled with ups and downs — in multiple stories about people who live and work on bustling Jeju island.,14.028,8.727,33.0,,,2022-04-09,2022.0,4.0,5.0
188,74829,Just Between Lovers,"1320503, 1916226, 127566, 1311803, 1872378, 232408, 1372476, 123808, 1294914, 96659, 1946869, 1177278, 1565088, 1494834, 2087332",18,1.0,16.0,72.0,Two survivors of a building collapse discover support and love in each other as they overcome the pain of loss and reconstruct a hopeful future.,17.77,8.1,35.0,,885,2017-12-11,2017.0,12.0,0.0
189,66393,"Bring It On, Ghost","235731, 1251647, 1564168, 123820, 557133, 1648169, 3100723, 2066205, 2283189, 1860477, 1294797, 1255410","18, 9648, 10765",1.0,16.0,65.0,Hyun-Ji studied for her 19 years before she died in an accident. She is now a ghost and has wandered around the world for several years. Hyun-Ji then meets exorcist Park Bong-Pal. Hyun-Ji and Bong-Pal listens to various stories from ghosts and sends them to the otherworld.,17.506,7.943,53.0,,,2016-07-11,2016.0,7.0,0.0
190,138251,EVE,"1353829, 564844, 87897, 1029156, 1348579, 2131707, 3573175, 1953192, 20264, 2776202, 1171951, 3574238, 3574235, 1169315, 2534265, 2887189, 1694435, 1137388",18,1.0,16.0,63.0,"The Republic of Korea is overturned by 2 trillion-won divorce scandal of a chaebol caused by one ordinary woman. It is about getting into the truth of the scandal and the top 1% rich couple who made it. Surprisingly, Lee Ra-el, a nobody who's not rich nor famous has caused the divorce. But Ra-el is a charming and intelligent woman who's mastered art, psychology, and even economics. if she wants to, she can get any kind of man with her looks and brain.",17.38,6.944,18.0,,,2022-06-01,2022.0,6.0,2.0
191,153496,Reborn Rich,"150698, 141548, 1254975, 1203792, 1747532, 1988598, 1471055, 3038410, 135850","18, 10765",1.0,16.0,,"After ten years, a loyal employee is framed for embezzlement, then murdered by his employers, only to be reborn as their youngest son, with a yearn for revenge guiding his hostile takeover. based on a hit novel",17.317,,,1.0,885,2022-11-18,2022.0,11.0,4.0
192,46596,School 2013,"1095818, 1257671, 1234280, 1252369, 1255414, 1575015, 1257669, 1256356, 1330446, 1257668, 1234596, 1257673, 1257674, 96634, 1523579",18,1.0,16.0,65.0,"Jung In Jae, the intern teacher, together with star teacher Kang Se Chan, are the head teachers of Class Two of Grade 2, also known as the class who causes the most trouble. Go Nam Soon was once friends with Park Heung Soo in middle school. However, Nam Soon broke Heung Soo's leg in an accident and has been carrying the guilt ever since. Oh Jung Ho is a troublemaker who bullies his classmates and constantly finds fault with Nam Soon. With both patience and love, Se Chan and In Jae teach and guide the students, in hopes that they will learn and grow under their guidance.",14.555,8.063,16.0,,342,2012-12-03,2012.0,12.0,0.0
